PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
81,2023-07-05,14:08:09.17,2,2,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 1, Extra",1000115160,Right,TRA_HIG,Undefined,3,Top,1,1,0,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,82.88628,-1.442282,0.704009,2123.059003,161.319399,11:30,5.61066,-0.37908,5.73733,-22.71265,18.5308,-5.78181,2.37458,-0.20532,75.23208,-5.731721,-0.331014,0.46222,73.92507,76.847734,112.04069,4430.963976,,,,,5.30727,,,3.17768,10.30808,0.32418,50,5.47701,-1.24872,-120.25,-3.69132,4.60804,25.41564,-17.22604,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,0b7beb00-1b78-11ee-826f-79ff3899aa0b,81.5465,24.26915,,7.65419,,,,2.14104,2.26889,0.16762,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:08:09.17,2023-07-05T14:08:09.1725668-07:00,2023-07-05T21:08:09.1725668Z,,v3,,,,,,Undefined,HUN_BEA,b0b457c2-ccc9-4fb9-86fa-e630a6be0e9f,54.75855,-121.25158,12.70782,5.6091,-3.01247,-8.61302,0.37697,-1.43032,2.30402,349.935179,2.14292,-9.36982,-7.00121,,,,,,,2.27154,105.42173,-31.00499,,,,,,,0.16714,22.89657,0.38885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
82,2023-07-05,14:08:37.61,2,3,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 1, Extra",1000115160,Right,TRA_HIG,Undefined,3,Top,1,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.36169,-1.926206,1.935222,1767.021409,145.129927,10:45,5.53851,-0.51153,5.73465,-31.6175,13.27953,-8.20024,1.10834,0.60787,72.53535,-7.79223,0.466842,0.482259,,,,,,,,,,,,4.76138,7.77678,0.35553,50,5.35872,-3.57765,-115.09428,-4.83083,6.35037,22.49686,-21.8019,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,1c77c1e0-1b78-11ee-826f-79ff3899aa0b,78.15813,,,6.82634,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:08:37.61,2023-07-05T14:08:37.6167268-07:00,2023-07-05T21:08:37.6167268Z,,v3,,,,,,Undefined,HUN_BEA,2b4c8901-f010-4da4-8504-7f494a511b23,54.76147,-116.02125,11.24843,5.53927,-3.9325,-10.90095,0.50833,-3.83932,3.17519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2023-07-05,14:08:55.32,2,4,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 1, Extra",1000115160,Right,TRA_HIG,Undefined,3,Top,1,2,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.49393,-0.905142,0.78581,2211.473477,169.943662,11:45,5.5795,-0.50823,5.64394,-20.02946,21.42379,-3.56276,3.06593,-0.0721,75.33011,-4.700034,0.149368,0.463394,,,,,,,,,,,,2.01823,11.50552,0.44384,50,5.49012,-1.497,-119.74575,-2.45448,2.92908,23.22229,-15.47604,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,26fc79d0-1b78-11ee-826f-79ff3899aa0b,81.33989,,,7.16382,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:08:55.32,2023-07-05T14:08:55.3230692-07:00,2023-07-05T21:08:55.3230692Z,,v3,,,,,,Undefined,HUN_BEA,334135d6-ae0b-428e-a704-3bec5dced1d1,54.85055,-120.68275,11.61115,5.57656,-1.83004,-7.73802,0.50662,-1.61519,1.46454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,2023-07-05,14:09:17.38,2,5,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 1, Extra",1000115160,Right,TRA_HIG,Undefined,3,Top,1,2,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.55927,-2.696476,0.295058,2131.828429,150.552752,11:00,5.49298,-0.53315,5.83477,-20.91383,19.28182,-10.14406,1.24204,-1.10425,76.48356,-6.634885,-1.524671,0.456311,,,,,,,,,,,,5.24268,11.00095,0.51497,50,5.26075,-0.21558,-121.22899,-6.3047,7.792,23.98205,-15.82372,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,341faa60-1b78-11ee-826f-79ff3899aa0b,82.60251,,,7.07571,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:09:17.38,2023-07-05T14:09:17.3822308-07:00,2023-07-05T21:09:17.3822308Z,,v3,,,,,,Undefined,HUN_BEA,0d6439f5-9270-44c7-b26b-dfa8ed7a3a6f,54.66034,-122.14744,11.99102,5.4906,-5.69869,-7.91186,0.52894,-0.51399,3.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2023-07-05,14:09:36.84,2,6,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 1, Extra",1000115160,Right,TRA_HIG,Undefined,3,Top,1,3,2,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,82.74514,-1.622919,0.464078,2194.254724,173.308779,11:45,5.57322,-0.36816,5.69756,-19.70092,21.44151,-2.35878,2.41872,-0.13227,75.60848,-5.355326,0.042203,0.461654,88.21319,49.441919,-19.845573,3450.987461,104.35905,114.26348,-34.77309,282.07521,254.5319,-19.856254,5.903494,1.33933,11.78871,0.33076,50,5.42505,-0.88011,-120.12527,-3.96016,1.95377,23.63335,-14.97727,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,3fbd2550-1b78-11ee-826f-79ff3899aa0b,81.64657,131.4228,,7.13667,,,,2.2711,2.56836,0.14313,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:09:36.84,2023-07-05T14:09:36.8446820-07:00,2023-07-05T21:09:36.8446820Z,FlyBall,v3,,,,,,Undefined,HUN_BEA,635e0c00-5cea-437b-bc19-038cf0484baf,54.79918,-121.06577,11.81668,5.57079,-3.36413,-7.48864,0.36733,-0.95786,0.97688,185.83798,2.27027,79.1215,-18.50777,5.12778,-0.95725,0.09134,0.00301,-0.00144,9E-05,2.55765,98.48897,-22.82463,2.5185,-0.75378,0.21641,-0.03798,0.00341,-0.00013,0.14582,-28.59496,8.55171,-3.05767,0.77529,-0.13528,0.01369,-0.00063,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
86,2023-07-05,14:10:12.54,3,1,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,3,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,83.68152,-1.30203,0.212567,2156.247,149.314274,11:00,5.50498,-0.54733,5.7669,-22.48041,17.81706,-9.76878,2.41969,-1.16358,76.15992,-5.540999,-1.537257,0.456888,,,,,,,,,,,,5.01551,9.85788,0.53561,50,5.38383,-0.05056,-121.43654,-3.42053,7.44457,25.1125,-17.54189,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,5501a260-1b78-11ee-826f-79ff3899aa0b,82.49811,,,7.52161,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:10:12.54,2023-07-05T14:10:12.5415780-07:00,2023-07-05T21:10:12.5415780Z,,v3,,,,,,Undefined,HUN_BEA,a803537a-bac1-47ce-9f97-7415b448afa6,54.72752,-122.41027,12.55625,5.50327,-2.74035,-8.77095,0.54317,-0.33922,3.72228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2023-07-05,14:10:26.23,3,2,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,3,Top,2,1,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.14439,-1.863701,2.796108,1901.983644,128.393376,10:15,5.46928,-0.58055,5.88049,-36.39683,9.97772,-10.51485,0.70281,1.14188,71.11487,-8.612754,0.90879,0.49013,,,,,,,,,,,,6.28705,6.16134,0.36091,50,5.29773,-5.14401,-113.23458,-4.77157,8.062,23.06176,-24.27324,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,5d334290-1b78-11ee-826f-79ff3899aa0b,76.90294,,,7.02951,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:10:26.23,2023-07-05T14:10:26.2322532-07:00,2023-07-05T21:10:26.2322532Z,,v3,,,,,,Undefined,HUN_BEA,1e9d2488-c651-4a30-9f98-cab3c585bc32,54.61563,-114.17074,11.53088,5.47142,-3.78623,-12.13662,0.57636,-5.47127,4.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2023-07-05,14:10:42.97,3,3,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,3,Top,2,2,0,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,82.62404,-1.810916,0.663397,2123.999676,172.824346,11:45,5.58386,-0.39388,5.73965,-23.46915,17.75147,-2.06614,1.94126,0.05166,75.57906,-6.212541,0.293457,0.462092,92.60178,8.135231,22.637802,2977.584574,98.10391,5.45004,49.75525,145.44533,145.44533,28.391667,1.270046,1.24536,9.96638,0.34001,50,5.41899,-1.30745,-119.93302,-4.49003,1.8105,23.60106,-17.68499,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,672d46b0-1b78-11ee-826f-79ff3899aa0b,81.5691,7.27945,,7.04498,,,,1.1774,1.88999,-0.05394,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:10:42.97,2023-07-05T14:10:42.9713252-07:00,2023-07-05T21:10:42.9713252Z,GroundBall,v3,,,,,,Undefined,HUN_BEA,ae17a7ae-f4de-43ab-b38b-86ae8c14af35,54.75671,-120.86545,11.80053,5.58258,-3.79134,-8.84249,0.39308,-1.37898,0.90525,262.6979,1.1774,124.09056,-24.00748,4.92225,-1.02708,0.17889,-0.02992,0.00422,-0.00034,1.88999,19.21928,-17.91658,1.48969,-0.20764,0.02895,-0.00162,0,-1E-05,-0.05394,51.75,4.74243,-2.99248,1.03838,-0.29416,0.07217,-0.01383,0.00144,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
89,2023-07-05,14:11:18.36,4,1,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,3,Top,2,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.41669,-0.39811,2.316978,2081.264363,166.661793,11:30,5.49179,-0.35416,5.9561,-18.2306,23.13155,-5.14953,3.60309,1.36649,74.6853,-3.912437,1.392964,0.462885,,,,,,,,,,,,3.30921,12.35607,0.17283,50,5.44983,-4.62978,-119.5224,-1.27507,4.75154,24.62951,-14.43253,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,7c3fb740-1b78-11ee-826f-79ff3899aa0b,81.42942,,,7.73139,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:11:18.36,2023-07-05T14:11:18.3655780-07:00,2023-07-05T21:11:18.3655780Z,,v3,,,,,,Undefined,HUN_BEA,a5f54c4f-c5ff-496f-9695-56317b457400,54.53673,-120.45364,12.31475,5.48772,-0.72938,-7.21627,0.35128,-4.80944,2.37577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2023-07-05,14:11:32.43,4,2,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,3,Top,2,0,1,Undefined,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,82.64508,-1.75154,1.136041,2152.387135,141.678127,10:45,5.52942,-0.56726,5.81506,-22.9793,18.26143,-13.33477,1.98509,-0.62207,75.29936,-6.082611,-1.254734,0.462205,,,,,,,,,,,,7.10571,10.24182,0.48206,50,5.37245,-1.84202,-119.91077,-4.32927,10.28985,24.35708,-17.34278,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,849cfb50-1b78-11ee-826f-79ff3899aa0b,81.54917,,,7.34572,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:11:32.43,2023-07-05T14:11:32.4310884-07:00,2023-07-05T21:11:32.4310884Z,,v3,,,,,,Undefined,HUN_BEA,ab1b6ffb-bb6e-4368-af7b-bb1b56b4e068,54.67978,-120.85762,12.17854,5.52764,-3.65509,-8.67139,0.56144,-2.24203,5.14492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2023-07-05,14:12:13.38,4,3,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,3,Top,2,1,1,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,82.69154,-0.917264,1.569241,2141.823612,151.696789,11:00,5.53646,-0.46585,5.71101,-25.41076,15.40985,-7.65016,2.56398,0.35891,76.23704,-5.648195,0.200859,0.459845,86.76395,-9.074645,47.27144,,,,,16.3292,15.88285,38.550492,0.11855,4.33146,8.45764,0.3395,50,5.44395,-2.99512,-120.16402,-2.71194,6.38032,21.66141,-19.71573,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,9d0ffc00-1b78-11ee-826f-79ff3899aa0b,81.96776,2.62225,,6.4545,,,,3.19717,2.62225,-0.66661,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:12:13.38,2023-07-05T14:12:13.3846372-07:00,2023-07-05T21:12:13.3846372Z,GroundBall,v3,,,,,,Undefined,HUN_BEA,3cc76550-a130-4549-b3a7-89aabb0909c2,54.78729,-121.02393,10.83071,5.53608,-1.92927,-9.85786,0.46343,-3.24841,3.19016,287.066475,3.19805,85.1667,-37.35869,,,,,,,2.62258,-20.10735,-17.0173,,,,,,,-0.66681,92.32988,-7.28055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
92,2023-07-05,14:12:47.86,4,4,"Kang, Phillip",1000223086,Left,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,3,Top,2,1,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.50955,-0.273348,1.396691,1995.000146,153.629875,11:00,5.43361,-0.52703,5.89458,-23.16899,18.54993,-8.43071,3.24901,0.06736,74.15356,-4.691918,-0.116156,0.464877,,,,,,,,,,,,4.72016,9.99753,0.4192,50,5.39848,-2.57075,-119.58776,-1.20951,6.71747,26.7762,-17.94609,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,b199b490-1b78-11ee-826f-79ff3899aa0b,81.0805,,,8.35599,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:12:47.86,2023-07-05T14:12:47.8650000-07:00,2023-07-05T21:12:47.8650000Z,,v3,,,,,,Undefined,HUN_BEA,2d9e4d39-e815-4331-b97f-09beb3c9ac7e,54.59674,-120.61259,13.3881,5.43162,-0.52264,-8.97304,0.52252,-2.82786,3.35873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.59559,,,1.069141,,,,6.03996,4.28665,-4.0248,78.44567,2.23443,46.33141,6.1474,76.51598,-8.31867,4.34065,13.00482,-14.00588,-4.01224,49.52088,-2.27562,High,High,High,,,High,Medium,Medium
93,2023-07-05,14:15:00.89,1,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"clark, ",,Undefined,HUN_BEA,Undefined,3,Bottom,0,0,0,Undefined,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,79.47621,-1.560493,2.628398,2150.256186,159.945862,11:15,5.50543,-0.35999,5.29674,-23.26509,22.90903,-7.71615,2.09971,1.46637,71.38568,-5.965995,1.260707,0.48907,,,,,,,,,,,,4.75362,12.49768,0.12683,50,5.34744,-4.96334,-114.95284,-3.80379,6.2381,25.13794,-15.77346,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,00e674c0-1b79-11ee-826f-79ff3899aa0b,77.06965,,,8.09053,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:15:00.89,2023-07-05T14:15:00.8999268-07:00,2023-07-05T21:15:00.8999268Z,,v3,,,,,,Undefined,TRA_HIG,4b3e1be4-10db-43d3-aad3-31e527809e07,55.19681,-116.08371,12.56897,5.5026,-3.09419,-7.88673,0.35643,-5.24397,3.11905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2023-07-05,14:15:30.12,1,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"clark, ",,Undefined,HUN_BEA,Undefined,3,Bottom,0,0,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,71.76648,-2.169681,2.501159,1985.882904,200.262282,12:45,5.35807,-0.63819,5.05466,-40.95392,15.9217,5.11544,-0.10384,2.14834,65.43963,-9.642383,3.404901,0.542793,,,,,,,,,,,,-1.78307,9.16705,0.39572,50,5.11947,-4.72028,-103.82267,-5.17835,-1.91784,19.7489,-22.31418,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,125b4c30-1b79-11ee-826f-79ff3899aa0b,69.4416,,,6.32685,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:15:30.12,2023-07-05T14:15:30.1283684-07:00,2023-07-05T21:15:30.1283684Z,,v3,,,,,,Undefined,TRA_HIG,a5b9924a-7848-4d8d-bb48-b96e36938f63,55.44177,-104.85268,9.87445,5.3592,-4.01455,-11.15709,0.6393,-4.62025,-0.95892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,2023-07-05,14:15:44.99,1,3,"Player 10, Extra",1000115169,Right,TRA_HIG,"clark, ",,Undefined,HUN_BEA,Undefined,3,Bottom,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.92114,0.726249,2.035572,2178.969062,160.5501,11:15,5.43455,-0.26518,5.20344,-23.65694,22.43659,-7.27697,4.14662,1.0436,71.07945,-3.780329,0.747787,0.488643,,,,,,,,,,,,4.29697,11.38823,0.08234,50,5.48502,-3.79162,-115.51176,0.78709,5.65956,26.56297,-17.17448,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,1b2f1fd0-1b79-11ee-826f-79ff3899aa0b,77.13703,,,8.84169,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:15:44.99,2023-07-05T14:15:44.9965412-07:00,2023-07-05T21:15:44.9965412Z,,v3,,,,,,Undefined,TRA_HIG,a01a9f32-f9aa-4f75-9f5c-178155d652a8,55.28543,-116.72086,13.28149,5.4314,1.56884,-8.58724,0.26079,-4.04924,2.82978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2023-07-05,14:15:59.05,1,4,"Player 10, Extra",1000115169,Right,TRA_HIG,"clark, ",,Undefined,HUN_BEA,Undefined,3,Bottom,0,2,1,Undefined,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,1,,78.70218,-0.710782,2.236826,2116.582272,160.854978,11:15,5.40086,-0.36643,5.12101,-24.02489,23.98324,-7.62122,2.72875,1.10642,69.68173,-5.294321,0.889932,0.498688,93.12987,32.817322,20.748498,2798.353966,103.19991,65.8278,38.07561,346.22937,343.84777,19.538889,5.149975,4.64949,12.75698,0.16246,50,5.31693,-4.12522,-113.67913,-2.0979,5.88115,27.31412,-16.03763,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,23900d60-1b79-11ee-826f-79ff3899aa0b,75.58323,88.00073,,9.02045,,,,2.8562,2.87459,-1.0868,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:15:59.05,2023-07-05T14:15:59.0597476-07:00,2023-07-05T21:15:59.0597476Z,FlyBall,v3,,,,,,Undefined,TRA_HIG,2142bf4e-fe2f-4400-b7d9-0dd99b216d3a,55.37062,-114.96231,13.65706,5.39779,-1.34448,-8.01882,0.36275,-4.40151,2.94058,187.844895,2.86094,107.24037,-23.17322,5.89394,-0.86736,-0.02346,0.03684,-0.00586,0.00031,2.86923,74.13022,-17.75994,0.82727,-0.12358,0.03218,6E-05,-0.00113,0.0001,-1.08566,40.64255,-6.78628,0.86004,0.07535,-0.07815,0.02014,-0.0024,0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
97,2023-07-05,14:16:40.51,2,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Burden, Jett",10114429,Right,HUN_BEA,Undefined,3,Bottom,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.58066,0.676188,2.724189,2220.00543,171.023258,11:45,5.41087,-0.52588,5.15422,-22.01277,22.65489,-3.28453,4.21373,1.76669,72.05925,-3.541552,2.144091,0.481026,,,,,,,,,,,,2.61941,11.46123,0.27384,50,5.45838,-5.4548,-117.73183,0.76527,3.56014,28.93683,-16.59666,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,3c463190-1b79-11ee-826f-79ff3899aa0b,78.3585,,,9.52142,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:16:40.51,2023-07-05T14:16:40.5133668-07:00,2023-07-05T21:16:40.5133668Z,,v3,,,,,,Undefined,TRA_HIG,77c2c304-24c7-451d-976f-c066fa75e661,55.3325,-119.03527,14.46842,5.40708,1.51285,-8.29833,0.52315,-5.61517,1.78007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2023-07-05,14:17:00.03,2,2,"Player 10, Extra",1000115169,Right,TRA_HIG,"Burden, Jett",10114429,Right,HUN_BEA,Undefined,3,Bottom,0,1,0,Undefined,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,79.00091,-1.3566,2.184325,2116.264543,147.281008,11:00,5.35354,-0.57722,5.43919,-25.36163,21.08501,-12.40386,1.96866,0.43542,70.98201,-6.14848,-0.022017,0.490511,88.86185,15.690847,-5.780656,5863.646191,109.26502,21.42162,-12.69474,239.06195,238.62656,-7.850228,2.476698,6.98587,11.57052,0.39295,50,5.21677,-3.86644,-114.34636,-3.43939,9.06766,24.9444,-17.15554,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,47e86770-1b79-11ee-826f-79ff3899aa0b,76.84323,21.94551,,8.01891,,,,1.12693,1.92415,-0.41703,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,21:17:00.03,2023-07-05T14:17:00.0355172-07:00,2023-07-05T21:17:00.0355172Z,LineDrive,v3,,,,,,Undefined,TRA_HIG,8f77d930-b217-4616-bb37-91e1cc2e61fe,55.05454,-115.44373,12.4722,5.35147,-2.68467,-8.57777,0.57182,-4.26535,4.53383,163.214225,1.12693,124.83559,-17.35239,3.31753,-0.68423,0.12924,-0.02246,0.00302,-0.0002,1.92415,35.24742,-16.62251,1.13913,-0.18981,0.03615,-0.0045,0.00055,-5E-05,-0.41703,-12.63773,0.43947,-0.47696,0.16012,-0.03968,0.00769,-0.00101,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
